school_id,school_id_t,school_name,school_address,school_x,school_y,grid_point_id,grid_left,grid_top,grid_col,grid_row,distance_m
717,22701000001_717,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 66""","город Нижний Новгород, ул.Чаадаева, дом 2А",43.85509600,56.32780000,1006111,4871336.73,7619267.63,552,918,6268.790
718,22701000001_718,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 69""","603035, Нижегородская обл., Нижний Новгород г., Черняховского ул., 8а",43.85114400,56.33325000,1006111,4871336.73,7619267.63,552,918,6318.549
719,22701000001_719,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 72""","Нижегородская обл, г. Нижний Новгород, Ленина пр-кт, 70а",43.91582300,56.26603200,1086277,4888936.73,7602467.63,596,960,4941.026
720,22701000001_720,"Муниципальное  бюджетное общеобразовательное учреждение 'Школа № 73""","603079, Нижегородская обл., Нижний Новгород г., Московское ш., 207А",43.87762600,56.31663400,1006111,4871336.73,7619267.63,552,918,7253.499
721,22701000001_721,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 75""","603033,город Нижний Новгород,улица Движенцев, дом 7",43.84968900,56.29058400,1006114,4871336.73,7618067.63,552,921,5515.211
722,22701000001_722,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 76""","603096, обл.Нижегородская, г.о..город Нижний Новгород, г.Нижний Новгород, ул.Мокроусова, 24",43.83352800,56.35644700,993338,4868536.73,7629667.63,545,892,5971.466
723,22701000001_723,Муниципальное бюджетное общеобразовательное учреждение 'Школа № 9',"603003, Нижегородская обл., Нижний Новгород г., Пугачева ул., 12",43.86253400,56.35206800,993340,4868536.73,7628867.63,545,894,7759.687
724,22701000001_724,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 91 с углубленным изучением отдельных предметов""","г.Нижний Новгород, ул.Голубева, 4а",43.94943700,56.28733700,1146358,4902136.73,7607267.63,629,948,7191.949
725,22701000001_725,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 93""","603148, г. Нижний Новгород, ул. Мечникова, д. 74",43.83722900,56.33924300,1006111,4871336.73,7619267.63,552,918,5979.893
726,22701000001_726,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 96""","Нижегородская обл, г. Нижний Новгород, Обухова ул, 52",43.92726700,56.31099700,1139017,4900536.73,7630067.63,625,891,8024.506
727,22701000001_727,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 97""","603011, Нижегородская обл., Нижний Новгород г., Июльских Дней ул., 10",43.94376000,56.30980800,1139017,4900536.73,7630067.63,625,891,7398.085
728,22701000001_728,"Муниципальное казённое общеобразовательное учреждение ""Санаторная школа-интернат № 5""","603000, г. Н. Новгород, ул. Маслякова, д. 3а",43.98994300,56.31517100,1139017,4900536.73,7630067.63,625,891,5333.840
